"uuid"	"title"	"abstract"
"d4261560-88fd-11da-a88f-000d939bc5d8"	"Carte des sols et de la végétation du Congo belge et du Ruanda-Urundi. 3. Vallee de la Ruzizi"	"Include:
Carte de reconnaissance des sols  (Croegart, J.) 
Carte détaillée de l'entre Sange-Kiliba  (Germain, R.)  (50 000),"
"bd0baf38-a70d-40c1-88d8-d8a96a40411d"	"Carte des sols et de la végétation du Congo belge et du Ruanda-Urundi. 4. Nioka (Ituri) - (Carte de la végétation de la zone sud)"	"Include:
Carte de la végétation de la zone sud"
"1f6b7876-2e66-4940-9a62-76921e096be8"	"Carte des sols et de la végétation du Congo belge et du Ruanda-Urundi. 4. Nioka (Ituri) (Carte des érosions)"	"Include:
Carte des érosions"
"da61cc5b-44b2-4dea-bfe2-ba3e2bf80786"	"Carte des sols et de la végétation du Congo belge et du Ruanda-Urundi. 4. Nioka (Ituri) - (Carte détaillée du bloc Djumali)"	"Include:
Carte détaillée du bloc Djumali  (10 000)"
"4b192033-76ad-44a2-8b77-a7d221a32b73"	"Carte des sols et de la végétation du Congo belge et du Ruanda-Urundi. 4. Nioka (Ituri) (Carte d'utilisation des sols)"	"Include:
Carte d'utilisation des sols"
"bba9e161-b023-43e1-896e-ef7a7046888f"	"Carte des sols et de la végétation du Congo belge et du Ruanda-Urundi. 4. Nioka (Ituri) (Carte générale des sols)"	"Include:
Carte générale des sols"
"d3fcbb70-88fd-11da-a88f-000d939bc5d8"	"Carte des sols et de la végétation du Congo belge et du Ruanda-Urundi.8. Vallée de la Lufira (Haut-Katanga)"	"Include:
Region de Mokebo (A. Sols; C. Utilisation des sols)  (Van Oosten, M.F),
Region de Kiubo (A.Sols; C. Utilisation des sols)   (Van Wambeke, A.)"
"d42be1c0-88fd-11da-a88f-000d939bc5d8"	"Carte des sols et de la végétation du Congo et du Ruanda-Urundi. 17. Région de Yanonge-Yatolema"	"Include:
Sols. Carte semi-détaillée"
"efb968e0-88fd-11da-a88f-000d939bc5d8"	"Congo Belge, paysannats indigènes (Rep. Congo)"	"Coverage: Congo, Dem. , Burundi, Rwanda (Land use)"
"efa3be00-88fd-11da-a88f-000d939bc5d8"	"Yangambi (Planchette 1, Weko), sols et végétation"	"Include:
Sols  (Van Wambeke, A.),
Végétation  (Evrard, C.)"
"d91f9500-88fd-11da-a88f-000d939bc5d8"	"Carte pédologique de la République Centrafricaine"	"Includes an Administrative inset map (5000000)"
"dca9cd30-88fd-11da-a88f-000d939bc5d8"	"Carte phytogéographique de la République Centrafricaine (feuilles Ouest, Est + légende)"	"Include:
Divisions administratives  (2 500 000) -
Pluviométrie, climats (2 500 000),
Sheet East and West,
Description of the mapping units"
"dca9cd30-88fd-11da-a88f-000d939bc5d8"	"Carte phytogéographique de la République Centrafricaine (feuilles Ouest, Est + légende)"	"Include:
Divisions administratives  (2 500 000) -
Pluviométrie, climats (2 500 000),
Sheet East and West,
Description of the mapping units"
"dca9cd30-88fd-11da-a88f-000d939bc5d8"	"Carte phytogéographique de la République Centrafricaine (feuilles Ouest, Est + légende)"	"Include:
Divisions administratives  (2 500 000) -
Pluviométrie, climats (2 500 000),
Sheet East and West,
Description of the mapping units"
"efa7dcb0-88fd-11da-a88f-000d939bc5d8"	"Esquisse pédologique de la République Centrafricaine"	"Esquisse pédologique de la République Centrafricaine"
"875e1eca-0718-4822-bca0-e237d69dfe62"	"Esquisse pédologique de la République Centrafricaine (Bayanga)"	"Coverage:
Bayanga (Soil Map)"
"c9622e42-9d00-4dba-91bf-e8485aed7694"	"Esquisse pédologique de la République Centrafricaine (Berberati)"	"Coverage:
Berberati (Soil Map)"
"af23cfe2-26b4-4662-b478-d262f74087d7"	"Esquisse pédologique de la République Centrafricaine (Boda)"	"Coverage:
Boda (Soil Map)"
"5809441d-b058-4dd8-bb7b-c0ede11bc73c"	"Esquisse pédologique de la République Centrafricaine (Bodanga Dawili)"	"Coverage:
Bodanga Dawili (Soil Map)"
"23efba88-cbc6-45b4-95b9-02b879493cde"	"Esquisse pédologique de la République Centrafricaine (Gadzi)"	"Coverage:
Gadzi (Soil Map)"
"bb0fe8c2-1cbb-41e9-8f26-603f28908919"	"Esquisse pédologique de la République Centrafricaine (Mbaiki)"	"Coverage:
Mbaiki (Soil Map)"
"820beaf2-3370-4704-bc4b-763de467f272"	"Esquisse pédologique de la République Centrafricaine (Nola)"	"Coverage:
Nola (Soil Map)"
"0e35fce0-620f-4d8e-9d74-ad9dc00b59b2"	"Esquisse pédologique de la République Centrafricaine (Pata)"	"Coverage:
Pata (Soil Map)"
"287b2d8c-4dbd-4398-ab59-1a12955651fd"	"Esquisse pédologique de la République Centrafricaine (Yokadouma)"	"Coverage:
Yokadouma (Soil Map)"
"e95a5fe2-3776-4a9f-be80-a03b2002e9d9"	"Esquisse pédologique de la République Centrafricaine (Zinga)"	"Coverage:
Zinga (Soil Map)"
"efa9b170-88fd-11da-a88f-000d939bc5d8"	"Esquisse pédologique, Grimari (Central African Republic)"	"Esquisse pédologique, Grimari (Soil Map)"
"efbf5c50-88fd-11da-a88f-000d939bc5d8"	"Topographie et végétation, Grimari (Central African Republic)"	"Topographie et végétation, Grimari"
"cdd67ba0-88fd-11da-a88f-000d939bc5d8"	"Pédologie (Rep. Congo)"	"Pédologie"
"de201980-88fd-11da-a88f-000d939bc5d8"	"Atlas de Cote d'Ivoire, A-5-a"	"Atlas de Cote d'Ivoire, A-5-a"
"f2e3cdd0-88fd-11da-a88f-000d939bc5d8"	"Carte de la végétation de la région de Bereby (Ivory Coast)"	"Carte de la végétation de la région de Bereby"
"f2cfd0a0-88fd-11da-a88f-000d939bc5d8"	"Carte de vocation culturaleTabou-Olodio-Nidia (Ivory Coast)"	"Carte de vocation culturale Tabou-Olodio-Nidia (Land use)"
"f2b6a350-88fd-11da-a88f-000d939bc5d8"	"Carte pédologique de la région de Bereby (Ivory Coast)"	"Carte pédologique de la région de Bereby"
"de243830-88fd-11da-a88f-000d939bc5d8"	"Esquisse pédologique de la Côte d'Ivoire à l'échelle de 1:500 000,"	"Feuilles sud-est, sud-ouest, nord-est, nord-ouest-"
"f2e5c9a0-88fd-11da-a88f-000d939bc5d8"	"Etude de la mise en valeur du sud-ouest - Région du Bas-Cavally - Morphologie et végétation, Secteur 4 (Ivory Coast)"	"Etude de la mise en valeur du sud-ouest (Morphology and Vegetation Map)"
"f2cdadc0-88fd-11da-a88f-000d939bc5d8"	"Etude de la mise en valeur du sud-ouest, Région du Bas-Cavally, Pédologie: Secteur 3 (Ivory Coast)"	"Include:
Pédologie (Soil Map)"
"0f06be45-24c5-47a4-ad41-b7992ca0357c"	"Etude de la mise en valeur du sud-ouest, Région du Bas-Cavally, Plan d'aménagement: Secteur 3 (Ivory Coast)"	"Include:
Plan d'aménagement"
"9144ae58-23a8-42f3-8165-42eaa5e2b352"	"Carta de ocupacion de tierras - IV Region (Canela alta-El espino - Chile)"	"Include:
Transecto canela alta-El espino (Land use)"
"019d2e96-75c0-4dfb-9d23-b21edde67a80"	"Carta de ocupacion de tierras - IV Region (Transecto El espino-Combarbala - Chile)"	"Include:
Transecto El espino-Combarbala (Land use)"
"94469835-0ac0-4df9-9dc7-2a4f5c3f8189"	"Carta de ocupacion de tierras - IV Region (Transecto Embalse Cogoti - Guatulame - Chile)"	"Include:
Transecto Embalse Cogoti - Guatulame (Land use)"
"45fec98c-dde7-4222-92c9-67629c1789d9"	"Carta de ocupacion de tierras - IV Region (Transecto Embalse La Paloma-Ovalle - Chile)"	"Include:
Transecto Embalse La Paloma-Ovalle (Land use)"
"69640e6a-434f-472e-8283-11bfe39e48ba"	"Carta de ocupacion de tierras - IV Region (Transecto Guatulame-Embalse la paloma - Chile)"	"Include:
Transecto Guatulame-Embalse la paloma (Land use)"
"11198804-db3a-4694-b513-78ec2535641f"	"Carta de ocupacion de tierras - IV Region (Transecto Ovalle-Las cardas - Chile)"	"Include:
Transecto Ovalle-Las cardas (Land use)"
"b593e590-1629-40e3-b0a0-0ccbf993f99d"	"Carta de ocupacion de tierras - IV Region (Transecto Pto. Oscuro-canela alta - Chile)"	"Include:
Transecto Pto. Oscuro-canela alta (Land use)"
"efe4bea0-88fd-11da-a88f-000d939bc5d8"	"Division provisoria del pais basada en su aptitud agricola (Chile)"	"Division provisoria del pais basada en su aptitud agricola (Land use)"
"7c9de7ab-be2a-4106-a183-9ebca39fcc8b"	"Division Regional Del Pais Basada En Caracteres Fisiograficos"	"Division Regional Del Pais Basada En Caracteres Fisiograficos"
"efdd4490-88fd-11da-a88f-000d939bc5d8"	"Grandes grupos de suelos de Chile - Estudio preliminar"	"Grandes grupos de suelos de Chile"
"d8d14df0-88fd-11da-a88f-000d939bc5d8"	"Mapa fisiografico del area Diguillin y sus alrededores -Provincia de Nuble"	"Mapa fisiografico del area Diguillin y sus alrededores"
"efe6ba70-88fd-11da-a88f-000d939bc5d8"	"Mapa preliminar de tipos forestales (Chile)"	"Coverage:
Osorno -Llanquihue -Chiloe - Bio-Bio - Malleco - Arauco - Cautin -Valdivia"
"d9d6d710-88fd-11da-a88f-000d939bc5d8"	"Carte des aptitudes culturales - Feuille Bafoussam (Cameroon)"	"Carte des aptitudes culturales - Feuille Bafoussam"
"ba9f5ac0-88fd-11da-a88f-000d939bc5d8"	"Carte écologique du couvert végétal du Cameroun meridional; Ecological map of the vegetation cover of South Cameroon (based on Landsat images)"	"Carte écologique basée sur des images Landsat"
"ff00cd46-ca55-42d8-bb7a-62275d1ad683"	"Carte pédologique à l'échelle de 1/50 000 - Feuille Ngaoundere 1d (Cameroon)"	"Carte pédologique à l'échelle de 1/50 000"
"b3e16681-b8a0-4d77-a6bd-cd2ac3fb115d"	"Carte pédologique à l'échelle de 1/50 000 - (Feuille Ngaoundere 4c - Cameroon)"	"Carte pédologique à l'échelle de 1/50 000"
"9957c813-fa29-4c29-afec-466677c4afaa"	"Carte pédologique du bassin alluvionnaire du Logone et Chari - (Fort Foureau - Nord Cameroun)"	"Include:
Fort Foureau (Soil Map)"
"316d8f16-e082-45e1-9339-e40e19683ab8"	"Carte pédologique du bassin alluvionnaire du Logone et Chari -(Maroua - Nord Cameroun)"	"Include:
Maroua (Soil Map)"
"c4562009-b677-445e-9fbc-0c90787ac9f7"	"Carte pédologique du bassin alluvionnaire du Logone et Chari (Mora - Nord Cameroun)"	"Include:
Mora (Soil Map)"
"270e686a-fd23-4af9-bf0c-e205bb37b01d"	"Carte pédologique du bassin alluvionnaire du Logone et Chari (Yagoua - Nord Cameroun)"	"Include:
Yagoua (Soil Map)"
"0a4ca76f-16ba-456b-8caa-a03fd7040dcb"	"Carte Pedologique Du Cameroun (Bafia 2a)"	"Include:
Carte Pedologique Du Cameroun ""Bafia 2a"""
"34eb64d6-60bf-460f-882c-ced5c818a9f0"	"Carte Pedologique Du Cameroun (Bafia 2d)"	"Include:
Carte Pedologique Du Cameroun ""Bafia 2d"""
"d9b8a0b0-88fd-11da-a88f-000d939bc5d8"	"Carte pédologique du nord Cameroun"	"Includes:
Mora (Martin, D); - Kalfou (Sieffermann, G.) - Mousgoy (Sieffermann, G.); Mokolo (Ségalen, P.)."
"ef5d6630-88fd-11da-a88f-000d939bc5d8"	"Carte pédologique provisoire - W.Cameroun"	"Carte pédologique provisoire - W.Cameroun"
"ef4a2c50-88fd-11da-a88f-000d939bc5d8"	"Esquisse pédologique de la zone centre-nord (Cameroon)"	"Réalisée à partir des cartes pédologiques (échelles 1/50 000,1/100 000 et 1/200 000) dressées par l'ORSTOM et l'IRCAM"
"d9baeaa0-88fd-11da-a88f-000d939bc5d8"	"Sols rouges de Mbandjock - bassin de la Mokona (Centre-Cameroun)"	"Sols rouges de Mbandjock (Soil Map)"
"d08f3300-88fd-11da-a88f-000d939bc5d8"	"Generalized soil map of China"	"Generalized soil map of China"
"d0939fd0-88fd-11da-a88f-000d939bc5d8"	"Soil map of China"	"in Ch with EN translation of the soils"
"f5de2210-88fd-11da-a88f-000d939bc5d8"	"Distribucion y utilizacion actual de la tierra en la zona cafetera del Departamento del Magdalena (Colombia)"	"Mapa preliminar (Land use)"
"eebeb530-88fd-11da-a88f-000d939bc5d8"	"Levantamiento agrologico del distrito de irrigaciòn de Saldana - Departamento del Tolima (Colombia)"	"Levantamiento agrologico del distrito de irrigaciòn de Saldana - Departamento del Tolima (Land use)"
"27ccb0ae-ddf7-4b2f-8388-a4b70af4d155"	"Mapa de Asociacion de Suelos Region Cafetera Central (Colombia)"	"Mapa de Asociacion de Suelos Region Cafetera Central"
"d9094de0-88fd-11da-a88f-000d939bc5d8"	"Mapa del Estudio general de suelos de la cuenca hidrografica alta del Rio Bogota (Colombia)"	"Mapa del Estudio general de suelos"
"afa163ee-fc59-4634-b9d4-2c19bff56867"	"Mapa del Levantamiento General de los suelos de la Region Uraba (Colombia)"	"Mapa del Levantamiento General de los suelos de la Region Uraba"
"eebce070-88fd-11da-a88f-000d939bc5d8"	"Mapa de suelos de la Region cafetera central - Departamento de Antioquia (Colombia)"	"Mapa de suelos de la Region cafetera central - Departamento de Antioquia"
"cdc7ae90-88fd-11da-a88f-000d939bc5d8"	"Mapa de suelos del Departamento del Atlantico (Colombia)"	"Mapa de suelos del Departamento del Atlantico (Sector 1, 2, 3 and 4)"
"cdc7ae90-88fd-11da-a88f-000d939bc5d8"	"Mapa de suelos del Departamento del Atlantico (Colombia)"	"Mapa de suelos del Departamento del Atlantico (Sector 1, 2, 3 and 4)"
"cdc7ae90-88fd-11da-a88f-000d939bc5d8"	"Mapa de suelos del Departamento del Atlantico (Colombia)"	"Mapa de suelos del Departamento del Atlantico (Sector 1, 2, 3 and 4)"
"cdc7ae90-88fd-11da-a88f-000d939bc5d8"	"Mapa de suelos del Departamento del Atlantico (Colombia)"	"Mapa de suelos del Departamento del Atlantico (Sector 1, 2, 3 and 4)"
"e73e8ab0-88fd-11da-a88f-000d939bc5d8"	"Mapa de Zonificacion Agroecologica (Colombia)"	"Mapa de Zonificacion Agroecologica"
"d0667550-88fd-11da-a88f-000d939bc5d8"	"Mapa ecologico segun la clasificacion de formaciones vegetales del mundo de L.R. Holdridge (Colombia)"	"Mapa ecologico (Sector 1, 2 3 and 4)"
"d0667550-88fd-11da-a88f-000d939bc5d8"	"Mapa ecologico segun la clasificacion de formaciones vegetales del mundo de L.R. Holdridge (Colombia)"	"Mapa ecologico (Sector 1, 2 3 and 4)"
"d0667550-88fd-11da-a88f-000d939bc5d8"	"Mapa ecologico segun la clasificacion de formaciones vegetales del mundo de L.R. Holdridge (Colombia)"	"Mapa ecologico (Sector 1, 2 3 and 4)"
"d0667550-88fd-11da-a88f-000d939bc5d8"	"Mapa ecologico segun la clasificacion de formaciones vegetales del mundo de L.R. Holdridge (Colombia)"	"Mapa ecologico (Sector 1, 2 3 and 4)"
"ef9df1a0-88fd-11da-a88f-000d939bc5d8"	"Mapa geologico general de Colombia"	"Mapa geologico general de Colombia"
"de257211-42b6-4e6e-a002-0675b5405793"	"Analisis regional de recursos fisicos; Regional analysis of physical resources (1st edition) - (Geology - Costa Rica))"	"Include:
Geology (L-9)"
"ef39757e-a202-4b8b-b6ac-1c96fbf619f4"	"Analisis regional de recursos fisicos; Regional analysis of physical resources (1st edition) (Land potential - Costa Rica)"	"Include:
Land potential (L-8), (T-18); Description of the mapping units"
"ef39757e-a202-4b8b-b6ac-1c96fbf619f4"	"Analisis regional de recursos fisicos; Regional analysis of physical resources (1st edition) (Land potential - Costa Rica)"	"Include:
Land potential (L-8), (T-18); Description of the mapping units"
"ef39757e-a202-4b8b-b6ac-1c96fbf619f4"	"Analisis regional de recursos fisicos; Regional analysis of physical resources (1st edition) (Land potential - Costa Rica)"	"Include:
Land potential (L-8), (T-18); Description of the mapping units"
"d2f10f06-0f5f-4555-b097-42a5da3fb5d5"	"Analisis regional de recursos fisicos; Regional analysis of physical resources (1st edition) (Land Use - Costa Rica)"	"Include:
Land Use (L-17),(T-17); Descrption of the mapping units"
"d2f10f06-0f5f-4555-b097-42a5da3fb5d5"	"Analisis regional de recursos fisicos; Regional analysis of physical resources (1st edition) (Land Use - Costa Rica)"	"Include:
Land Use (L-17),(T-17); Descrption of the mapping units"
"8f1a719b-2789-45c3-9486-ea466f3723b5"	"Analisis regional de recursos fisicos; Regional analysis of physical resources (1st edition) - (Mineral resources - Costa Rica)"	"Include:
Mineral resources (L-11), (T-11); Description of the mapping units"
"68b1e182-f960-4dcb-957f-a3fe145283aa"	"Analisis regional de recursos fisicos; Regional analysis of physical resources (1st edition) (Rock types - Costa Rica)"	"Include:
Rock types (L-10),(T-10); Description of the mapping units"
"68b1e182-f960-4dcb-957f-a3fe145283aa"	"Analisis regional de recursos fisicos; Regional analysis of physical resources (1st edition) (Rock types - Costa Rica)"	"Include:
Rock types (L-10),(T-10); Description of the mapping units"
"68b1e182-f960-4dcb-957f-a3fe145283aa"	"Analisis regional de recursos fisicos; Regional analysis of physical resources (1st edition) (Rock types - Costa Rica)"	"Include:
Rock types (L-10),(T-10); Description of the mapping units"
"43a2b711-3396-476f-83db-be2cc79a2f99"	"Analisis regional de recursos fisicos; Regional analysis of physical resources (1st edition) (Soils-Agricultural - Costa Rica)"	"Include:
Soils-Agricultural (b/w and colour), (L-5),(T-5); Description of the mapping units"
"43a2b711-3396-476f-83db-be2cc79a2f99"	"Analisis regional de recursos fisicos; Regional analysis of physical resources (1st edition) (Soils-Agricultural - Costa Rica)"	"Include:
Soils-Agricultural (b/w and colour), (L-5),(T-5); Description of the mapping units"
"43a2b711-3396-476f-83db-be2cc79a2f99"	"Analisis regional de recursos fisicos; Regional analysis of physical resources (1st edition) (Soils-Agricultural - Costa Rica)"	"Include:
Soils-Agricultural (b/w and colour), (L-5),(T-5); Description of the mapping units"
"43a2b711-3396-476f-83db-be2cc79a2f99"	"Analisis regional de recursos fisicos; Regional analysis of physical resources (1st edition) (Soils-Agricultural - Costa Rica)"	"Include:
Soils-Agricultural (b/w and colour), (L-5),(T-5); Description of the mapping units"
"fe976ac7-e5a7-4246-a7c0-6c93b673af18"	"Analisis regional de recursos fisicos; Regional analysis of physical resources (1st edition) (Soils-Engineering - Costa Rica)"	"Include:
Soils-Engineering (L-13),(T-13); Description of the mapping units"
"fe976ac7-e5a7-4246-a7c0-6c93b673af18"	"Analisis regional de recursos fisicos; Regional analysis of physical resources (1st edition) (Soils-Engineering - Costa Rica)"	"Include:
Soils-Engineering (L-13),(T-13); Description of the mapping units"
"fe976ac7-e5a7-4246-a7c0-6c93b673af18"	"Analisis regional de recursos fisicos; Regional analysis of physical resources (1st edition) (Soils-Engineering - Costa Rica)"	"Include:
Soils-Engineering (L-13),(T-13); Description of the mapping units"
"fe976ac7-e5a7-4246-a7c0-6c93b673af18"	"Analisis regional de recursos fisicos; Regional analysis of physical resources (1st edition) (Soils-Engineering - Costa Rica)"	"Include:
Soils-Engineering (L-13),(T-13); Description of the mapping units"
"fe976ac7-e5a7-4246-a7c0-6c93b673af18"	"Analisis regional de recursos fisicos; Regional analysis of physical resources (1st edition) (Soils-Engineering - Costa Rica)"	"Include:
Soils-Engineering (L-13),(T-13); Description of the mapping units"
"fe976ac7-e5a7-4246-a7c0-6c93b673af18"	"Analisis regional de recursos fisicos; Regional analysis of physical resources (1st edition) (Soils-Engineering - Costa Rica)"	"Include:
Soils-Engineering (L-13),(T-13); Description of the mapping units"
"b31d6bdc-5b5c-42c0-8f8e-a63f5fe172a0"	"Analisis regional de recursos fisicos; Regional analysis of physical resources (1st edition) (Vegetation - Costa Rica)"	"Include:
Vegetation (L6),(t-6); Description of the mapping units"
