uuid,year,country_code,country_name,keywords,title,abstract,download_url,metadata_url,latitude,longitude
bf28da80-88fd-11da-a88f-000d939bc5d8,1962,BI,Burundi,Soil,Carte des associations des sols du Rwanda et du Burundi,Coverage:  Rwanda and Burundi,"https://storage.googleapis.com/fao-maps-catalog-data/uuid/bf28da80-88fd-11da-a88f-000d939bc5d8/resources/borundi-598-carte_des__sols_du_rwanda_et_du_burundi-soils-1-1,000,000.jpg",https://data.apps.fao.org/catalog/iso/bf28da80-88fd-11da-a88f-000d939bc5d8,,
e92c9f10-88fd-11da-a88f-000d939bc5d8,1980,BI,Burundi,Soil,Carte des sols du Burundi,"Include:
Regions naturelles; isohyetes; isothermes; geologie (inset maps) (1500000) - Lithologie, vegetation (inset maps) (1500000); Legend of the map","https://storage.googleapis.com/fao-maps-catalog-data/uuid/e92c9f10-88fd-11da-a88f-000d939bc5d8/resources/borundi-4440-legende_carte_des_sols_du_burundi-soils-1-250,000.jpg",https://data.apps.fao.org/catalog/iso/e92c9f10-88fd-11da-a88f-000d939bc5d8,,
e92c9f10-88fd-11da-a88f-000d939bc5d8,1980,BI,Burundi,Soil,Carte des sols du Burundi,"Include:
Regions naturelles; isohyetes; isothermes; geologie (inset maps) (1500000) - Lithologie, vegetation (inset maps) (1500000); Legend of the map","https://storage.googleapis.com/fao-maps-catalog-data/uuid/e92c9f10-88fd-11da-a88f-000d939bc5d8/resources/borundi-4440-carte_des_sols_du_burundi-soils-1-250,000.jpg",https://data.apps.fao.org/catalog/iso/e92c9f10-88fd-11da-a88f-000d939bc5d8,,
c1560a37-e418-4d17-8c85-f4aa8b6e47ea,1951,BI,Burundi,"Land,Land Use,Soil,Vegetation",Carte des sols et de la végétation du Congo belge et du Ruanda-Urundi. 5. Mosso (Urundi) - (Carte de la végétation),"Include:
Carte de la végétation  (Michel, G.) (200 000)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/c1560a37-e418-4d17-8c85-f4aa8b6e47ea/resources/borundi-1181-carte_de_la_vegetation,mosso-vegetation-1-200,000.jpg",https://data.apps.fao.org/catalog/iso/c1560a37-e418-4d17-8c85-f4aa8b6e47ea,,
21a32426-75bf-4fb8-a7f4-b2158529d8b1,1951,BI,Burundi,"Land,Land Use,Soil,Vegetation",Carte des sols et de la végétation du Congo belge et du Ruanda-Urundi. 5. Mosso (Urundi) - (Carte d'utilisation des sols),"Include:
Carte d'utilisation des sols  (Sys, C.) (200 000).","https://storage.googleapis.com/fao-maps-catalog-data/uuid/21a32426-75bf-4fb8-a7f4-b2158529d8b1/resources/borundi-1181-carte_dutilisation_des_sols-mosso-land_use-1-200,000.jpg",https://data.apps.fao.org/catalog/iso/21a32426-75bf-4fb8-a7f4-b2158529d8b1,,
bf04fed0-88fd-11da-a88f-000d939bc5d8,1962,BI,Burundi,"Soil,vegetation","Carte des sols et de la végétation du Congo, du Rwanda et du Burundi. 18. Bassin de la Karuzi","Include:
Carte detaillée des sols
Carte detaillée de la végétation","https://storage.googleapis.com/fao-maps-catalog-data/uuid/bf04fed0-88fd-11da-a88f-000d939bc5d8/resources/borundi-594-bassin_de_la_karuzi-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/bf04fed0-88fd-11da-a88f-000d939bc5d8,,
eb456cf0-88fd-11da-a88f-000d939bc5d8,1983,BI,Burundi,"Physiography,Topography","République du Burundi, Carte au 1:50 000 (Bukirasazi - Burundi)","Include:
Bukirasazi (SA-35-XXIV-4b); Topographic map","https://storage.googleapis.com/fao-maps-catalog-data/uuid/eb456cf0-88fd-11da-a88f-000d939bc5d8/resources/borundi-4727-bukirasazi-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/eb456cf0-88fd-11da-a88f-000d939bc5d8,,
ede4f700-88fd-11da-a88f-000d939bc5d8,1963,BJ,Benin,"Land,Land Use",Carte d'utilisation des terres du secteur de Boukombe (Land Use - Benin),"Carte d'utilisation des terres du secteur de Boukombé.
Republique du Dahomey, Benin.
Etablie par P. Willaime, dessinée par C. Oke.
Service Cartographique de l'O.R.S.T.O.M. - J. Dauteloup 1963","https://storage.googleapis.com/fao-maps-catalog-data/uuid/ede4f700-88fd-11da-a88f-000d939bc5d8/resources/benin-427-carte_dutilisation_des_terres_du_secteur_de_boubombe-land_use-1-20,000.jpg",https://data.apps.fao.org/catalog/iso/ede4f700-88fd-11da-a88f-000d939bc5d8,,
ba581890-88fd-11da-a88f-000d939bc5d8,1979,BJ,Benin,"Ecology,Forestry,Vegetation,Vegetation status",Carte écologique du couvert végétal du Bénin (basée sur des images Landsat); Ecological map of the vegetation cover of Benin (based on Landsat images),Include: Système mondial de surveillance continue de l'environnement; Vegetation Map (sheet 1 and 2),"https://storage.googleapis.com/fao-maps-catalog-data/uuid/ba581890-88fd-11da-a88f-000d939bc5d8/resources/benin-215-carte_ecologique_du_couvert_vegetal_du_benin_sheet_1-vegetation-1-500,000.jpg",https://data.apps.fao.org/catalog/iso/ba581890-88fd-11da-a88f-000d939bc5d8,,
ba581890-88fd-11da-a88f-000d939bc5d8,1979,BJ,Benin,"Ecology,Forestry,Vegetation,Vegetation status",Carte écologique du couvert végétal du Bénin (basée sur des images Landsat); Ecological map of the vegetation cover of Benin (based on Landsat images),Include: Système mondial de surveillance continue de l'environnement; Vegetation Map (sheet 1 and 2),"https://storage.googleapis.com/fao-maps-catalog-data/uuid/ba581890-88fd-11da-a88f-000d939bc5d8/resources/benin-215-carte_ecologique_du_couvert_vegetal_du_benin_sheet_2-vegetation-1-500,000.jpg",https://data.apps.fao.org/catalog/iso/ba581890-88fd-11da-a88f-000d939bc5d8,,
f4d898f0-88fd-11da-a88f-000d939bc5d8,1976,BJ,Benin,Soil,Carte générale des sols de la R.P.B. (Bénin),Carte générale des sols de la R.P.B. (Bénin),"https://storage.googleapis.com/fao-maps-catalog-data/uuid/f4d898f0-88fd-11da-a88f-000d939bc5d8/resources/benin-4551-carte_generale_des_sols_de_la_rpb-soils-1-500,000.zip",https://data.apps.fao.org/catalog/iso/f4d898f0-88fd-11da-a88f-000d939bc5d8,,
d8710580-88fd-11da-a88f-000d939bc5d8,1961,BJ,Benin,Soil,"Carte pédologique, Agame Nord et Sud (Benin)","Carte pédologique, Agame Nord et Sud; (Soil Map); (3 Sheets)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/d8710580-88fd-11da-a88f-000d939bc5d8/resources/benin-424-carte_pedologique_agame_nord_sheet_2-soils3-1-10,000.jpg",https://data.apps.fao.org/catalog/iso/d8710580-88fd-11da-a88f-000d939bc5d8,,
d8710580-88fd-11da-a88f-000d939bc5d8,1961,BJ,Benin,Soil,"Carte pédologique, Agame Nord et Sud (Benin)","Carte pédologique, Agame Nord et Sud; (Soil Map); (3 Sheets)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/d8710580-88fd-11da-a88f-000d939bc5d8/resources/benin-424-carte_pedologique_agame_sud_sheet_1-soils2-1-10,000.jpg",https://data.apps.fao.org/catalog/iso/d8710580-88fd-11da-a88f-000d939bc5d8,,
d8710580-88fd-11da-a88f-000d939bc5d8,1961,BJ,Benin,Soil,"Carte pédologique, Agame Nord et Sud (Benin)","Carte pédologique, Agame Nord et Sud; (Soil Map); (3 Sheets)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/d8710580-88fd-11da-a88f-000d939bc5d8/resources/benin-424-carte_pedologique_agame_nord_sheet_1-soils3-1-10,000.jpg",https://data.apps.fao.org/catalog/iso/d8710580-88fd-11da-a88f-000d939bc5d8,,
edce3ab0-88fd-11da-a88f-000d939bc5d8,1963,BJ,Benin,Soil,Carte pédologique de la République du Dahomey (Benin),Carte pédologique de la République du Dahomey (Soil Map),"https://storage.googleapis.com/fao-maps-catalog-data/uuid/edce3ab0-88fd-11da-a88f-000d939bc5d8/resources/benin-423-carte_pedologique_de_la_republique_du_dahomey-soils-1-1,000,000.jpg",https://data.apps.fao.org/catalog/iso/edce3ab0-88fd-11da-a88f-000d939bc5d8,,
cd003fe0-88fd-11da-a88f-000d939bc5d8,1963,BJ,Benin,Soil,Carte pédologique du secteur de Boukombe (Benin),Carte pédologique du secteur de Boukombe; (Soil Map),"https://storage.googleapis.com/fao-maps-catalog-data/uuid/cd003fe0-88fd-11da-a88f-000d939bc5d8/resources/benin-426-carte_pedologique_du_secteur_de_boukombe-soils-1-20,000.jpg",https://data.apps.fao.org/catalog/iso/cd003fe0-88fd-11da-a88f-000d939bc5d8,,
dca6a53c-5b46-48e5-a00c-5324d4c42d73,1980,BJ,Benin,"Agriculture,Cotton,Crops,Groundnuts,Land Suitability,Maize",Cartes d'aptitude des sols pour la culture de l'arachide (feuilles Nord et Centre) - Benin,Cartes d'aptitude des sols pour la culture de l'arachide,"https://storage.googleapis.com/fao-maps-catalog-data/uuid/dca6a53c-5b46-48e5-a00c-5324d4c42d73/resources/benin-428-carte_daptitude_des_sols_pour_la_culture_de_larachide_feuille_centre-land_use-1-500,000.jpg",https://data.apps.fao.org/catalog/iso/dca6a53c-5b46-48e5-a00c-5324d4c42d73,,
dca6a53c-5b46-48e5-a00c-5324d4c42d73,1980,BJ,Benin,"Agriculture,Cotton,Crops,Groundnuts,Land Suitability,Maize",Cartes d'aptitude des sols pour la culture de l'arachide (feuilles Nord et Centre) - Benin,Cartes d'aptitude des sols pour la culture de l'arachide,"https://storage.googleapis.com/fao-maps-catalog-data/uuid/dca6a53c-5b46-48e5-a00c-5324d4c42d73/resources/benin-428-carte_daptitude_des_sols_pour_la_culture_de_larachide_feuille_nord-land_use-1-500,000.jpg",https://data.apps.fao.org/catalog/iso/dca6a53c-5b46-48e5-a00c-5324d4c42d73,,
fc71643d-d20d-4a7c-aff7-7bb4e341b217,1980,BJ,Benin,"Agriculture,Cotton,Crops,Groundnuts,Land Suitability,Maize",Cartes d'aptitude des sols pour la culture de l'igname (feuilles Nord et Centre) - Benin,Cartes d'aptitude des sols pour la culture de l'igname,"https://storage.googleapis.com/fao-maps-catalog-data/uuid/fc71643d-d20d-4a7c-aff7-7bb4e341b217/resources/benin-428-carte_daptitude_des_sols_pour_la_culture_de_ligname_feuille_centre-land_use-1-500,000.jpg",https://data.apps.fao.org/catalog/iso/fc71643d-d20d-4a7c-aff7-7bb4e341b217,,
fc71643d-d20d-4a7c-aff7-7bb4e341b217,1980,BJ,Benin,"Agriculture,Cotton,Crops,Groundnuts,Land Suitability,Maize",Cartes d'aptitude des sols pour la culture de l'igname (feuilles Nord et Centre) - Benin,Cartes d'aptitude des sols pour la culture de l'igname,"https://storage.googleapis.com/fao-maps-catalog-data/uuid/fc71643d-d20d-4a7c-aff7-7bb4e341b217/resources/benin-428-carte_daptitude_des_sols_pour_la_culture_de_ligname_feuille_nord-land_use-1-500,000.jpg",https://data.apps.fao.org/catalog/iso/fc71643d-d20d-4a7c-aff7-7bb4e341b217,,
e08496f3-9dc3-4c2a-b9ab-26fab62f511a,1980,BJ,Benin,"Agriculture,Cotton,Crops,Groundnuts,Land Suitability,Maize",Cartes d'aptitude des sols pour la culture du coton (feuilles Nord et Centre) - Benin,Cartes d'aptitude des sols pour la culture du coton,"https://storage.googleapis.com/fao-maps-catalog-data/uuid/e08496f3-9dc3-4c2a-b9ab-26fab62f511a/resources/benin-428-carte_daptitude_des_sols_pour_la_culture_du_coton_feuille_nord-land_use-1-500,000.jpg",https://data.apps.fao.org/catalog/iso/e08496f3-9dc3-4c2a-b9ab-26fab62f511a,,
e08496f3-9dc3-4c2a-b9ab-26fab62f511a,1980,BJ,Benin,"Agriculture,Cotton,Crops,Groundnuts,Land Suitability,Maize",Cartes d'aptitude des sols pour la culture du coton (feuilles Nord et Centre) - Benin,Cartes d'aptitude des sols pour la culture du coton,"https://storage.googleapis.com/fao-maps-catalog-data/uuid/e08496f3-9dc3-4c2a-b9ab-26fab62f511a/resources/benin-428-carte_daptitude_des_sols_pour_la_culture_du_coton_feuille_centre-land_use-1-500,000.jpg",https://data.apps.fao.org/catalog/iso/e08496f3-9dc3-4c2a-b9ab-26fab62f511a,,
7e1cd942-f9b4-44eb-8b84-da4ea598bc2e,1980,BJ,Benin,"Agriculture,Cotton,Crops,Groundnuts,Land Suitability,Maize",Cartes d'aptitude des sols pour la culture du mais (feuilles Nord et Centre) - Benin,Cartes d'aptitude des sols pour la culture du mais,"https://storage.googleapis.com/fao-maps-catalog-data/uuid/7e1cd942-f9b4-44eb-8b84-da4ea598bc2e/resources/benin-428-carte_daptitude_des_sols_pour_la_culture_du_mais_feuille_centre-land_use-1-500,000.jpg",https://data.apps.fao.org/catalog/iso/7e1cd942-f9b4-44eb-8b84-da4ea598bc2e,,
7e1cd942-f9b4-44eb-8b84-da4ea598bc2e,1980,BJ,Benin,"Agriculture,Cotton,Crops,Groundnuts,Land Suitability,Maize",Cartes d'aptitude des sols pour la culture du mais (feuilles Nord et Centre) - Benin,Cartes d'aptitude des sols pour la culture du mais,"https://storage.googleapis.com/fao-maps-catalog-data/uuid/7e1cd942-f9b4-44eb-8b84-da4ea598bc2e/resources/benin-428-carte_daptitude_des_sols_pour_la_culture_du_mais_feuille_nord-land_use-1-500,000.jpg",https://data.apps.fao.org/catalog/iso/7e1cd942-f9b4-44eb-8b84-da4ea598bc2e,,
fe9a9396-35aa-4acf-83c5-528637ad0175,1980,BJ,Benin,"Agriculture,Cotton,Crops,Groundnuts,Land Suitability,Maize",Cartes d'aptitude des sols pour la culture du manioc (feuilles Nord et Centre) - Benin,Cartes d'aptitude des sols pour la culture du manioc,"https://storage.googleapis.com/fao-maps-catalog-data/uuid/fe9a9396-35aa-4acf-83c5-528637ad0175/resources/benin-428-carte_daptitude_des_sols_pour_la_culture_du_manioc_feuille_nord-land_use-1-500,000.jpg",https://data.apps.fao.org/catalog/iso/fe9a9396-35aa-4acf-83c5-528637ad0175,,
fe9a9396-35aa-4acf-83c5-528637ad0175,1980,BJ,Benin,"Agriculture,Cotton,Crops,Groundnuts,Land Suitability,Maize",Cartes d'aptitude des sols pour la culture du manioc (feuilles Nord et Centre) - Benin,Cartes d'aptitude des sols pour la culture du manioc,"https://storage.googleapis.com/fao-maps-catalog-data/uuid/fe9a9396-35aa-4acf-83c5-528637ad0175/resources/benin-428-carte_daptitude_des_sols_pour_la_culture_du_manioc_feuille_centre-land_use-1-500,000.jpg",https://data.apps.fao.org/catalog/iso/fe9a9396-35aa-4acf-83c5-528637ad0175,,
75e5294a-1f8c-46df-be69-c7b9d9ad311e,1980,BJ,Benin,"Agriculture,Cotton,Crops,Groundnuts,Land Suitability,Maize",Cartes d'aptitude des sols pour la culture du mil (feuilles Nord et Centre) - Benin,Cartes d'aptitude des sols pour la culture du mil,"https://storage.googleapis.com/fao-maps-catalog-data/uuid/75e5294a-1f8c-46df-be69-c7b9d9ad311e/resources/benin-428-carte_daptitude_des_sols_pour_la_culture_du_mli_feuille_centre-land_use-1-500,000.jpg",https://data.apps.fao.org/catalog/iso/75e5294a-1f8c-46df-be69-c7b9d9ad311e,,
75e5294a-1f8c-46df-be69-c7b9d9ad311e,1980,BJ,Benin,"Agriculture,Cotton,Crops,Groundnuts,Land Suitability,Maize",Cartes d'aptitude des sols pour la culture du mil (feuilles Nord et Centre) - Benin,Cartes d'aptitude des sols pour la culture du mil,"https://storage.googleapis.com/fao-maps-catalog-data/uuid/75e5294a-1f8c-46df-be69-c7b9d9ad311e/resources/benin-428-carte_daptitude_des_sols_pour_la_culture_du_mil_feuille_nord-land_use-1-500,000.jpg",https://data.apps.fao.org/catalog/iso/75e5294a-1f8c-46df-be69-c7b9d9ad311e,,
2fc08b8d-a634-4639-920a-d28215a92214,1980,BJ,Benin,"Agriculture,Cotton,Crops,Groundnuts,Land Suitability,Maize",Cartes d'aptitude des sols pour la culture du sorgho (feuilles Nord et Centre) - Benin,Cartes d'aptitude des sols pour la culture du sorgho,"https://storage.googleapis.com/fao-maps-catalog-data/uuid/2fc08b8d-a634-4639-920a-d28215a92214/resources/benin-428-carte_daptitude_des_sols_pour_la_culture_du_sorgho_feuille_centre-land_use-1-500,000.jpg",https://data.apps.fao.org/catalog/iso/2fc08b8d-a634-4639-920a-d28215a92214,,
2fc08b8d-a634-4639-920a-d28215a92214,1980,BJ,Benin,"Agriculture,Cotton,Crops,Groundnuts,Land Suitability,Maize",Cartes d'aptitude des sols pour la culture du sorgho (feuilles Nord et Centre) - Benin,Cartes d'aptitude des sols pour la culture du sorgho,"https://storage.googleapis.com/fao-maps-catalog-data/uuid/2fc08b8d-a634-4639-920a-d28215a92214/resources/benin-428-carte_daptitude_des_sols_pour_la_culture_du_sorgho_feuille_nord-land_use-1-500,000.jpg",https://data.apps.fao.org/catalog/iso/2fc08b8d-a634-4639-920a-d28215a92214,,
ed424e60-88fd-11da-a88f-000d939bc5d8,,BO,Bolivia (Plurinational State of),"Geology,Geomorphology",Mapa geologico de Bolivia,Mapa geologico de Bolivia,"https://storage.googleapis.com/fao-maps-catalog-data/uuid/ed424e60-88fd-11da-a88f-000d939bc5d8/resources/bolivia-461-mapa_geologico_de_bolivia-geology-1-4,000,000.jpg",https://data.apps.fao.org/catalog/iso/ed424e60-88fd-11da-a88f-000d939bc5d8,,
ed442320-88fd-11da-a88f-000d939bc5d8,1960,BO,Bolivia (Plurinational State of),"Geology,Geomorphology",Mapa geologico de Bolivia (parte andina),Mapa geologico de Bolivia,"https://storage.googleapis.com/fao-maps-catalog-data/uuid/ed442320-88fd-11da-a88f-000d939bc5d8/resources/bolivia-462-mapa_geologico_de_bolivia-geology-1-500,000.jpg",https://data.apps.fao.org/catalog/iso/ed442320-88fd-11da-a88f-000d939bc5d8,,
dd833d40-88fd-11da-a88f-000d939bc5d8,1963,BR,Brazil,Soil,Amazon soils (Brazil),"Include:
Guama-Imperatriz area (Appendix 1) (500 000) -
Araguaia Mahogany area (Appendix 2)  (200 000) -
Semi-detailed map of soils and occurrence of Euxylophora paraensis  (Appendix 3)  (10 000) -
Stretch Sao Miguel do Guama-Imperatriz (Appendix 4) -
Stretch Sao Miguel do Guama-Imperatriz (Appendix 5) -
Sketch of the geology, soils and vegetation (Appendix 6) -
Campos naturais na regiao do rio Para e Baixo tocantins (Appendix 7)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/dd833d40-88fd-11da-a88f-000d939bc5d8/resources/brasile-2137-unidade_de_terra_candiru_apendice_3-soils-1-10,000.jpg",https://data.apps.fao.org/catalog/iso/dd833d40-88fd-11da-a88f-000d939bc5d8,0.19146260731051315,-50.05254209503249
0831da8c-73e1-4763-9cf5-1860a172d46e,1963,BR,Brazil,Soil,A Study of Soils Of The Amazon Valley (Brazil),"Include:
Mapa dos Solos (Apendice 2) 
Area Araguaiana de Mogno","https://storage.googleapis.com/fao-maps-catalog-data/uuid/0831da8c-73e1-4763-9cf5-1860a172d46e/resources/brasile-2097-mapa_do_solos_area_araguaiana_de_mogno-soils-1-200,000.jpg",https://data.apps.fao.org/catalog/iso/0831da8c-73e1-4763-9cf5-1860a172d46e,0.039158054743463094,-50.30406249349963
dc741730-88fd-11da-a88f-000d939bc5d8,1961,BR,Brazil,Soil,Carta dos solos da regiao sob influencia do reservatorio de Furnas (Brazil),Carta dos solos da regiao sob influencia do reservatorio de Furnas,"https://storage.googleapis.com/fao-maps-catalog-data/uuid/dc741730-88fd-11da-a88f-000d939bc5d8/resources/brasile-2094-carta_do_solos-soils-1-250,000.jpg",https://data.apps.fao.org/catalog/iso/dc741730-88fd-11da-a88f-000d939bc5d8,0.16473830988667104,-50.21628511027862
f34045b0-88fd-11da-a88f-000d939bc5d8,,BR,Brazil,Soil,Estudo de viabilidade tecnico-economica na regiao do Taim (Brazil),"Include:
Rio Grande do Sul: Taim, Soil location map -
Soils classification map, subgroups associations, USDA 7th approx. (mod. 1966)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/f34045b0-88fd-11da-a88f-000d939bc5d8/resources/brasile-2095-mapa_de_localizacao-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/f34045b0-88fd-11da-a88f-000d939bc5d8,0.21682818738704818,-49.80127686552269
f34045b0-88fd-11da-a88f-000d939bc5d8,,BR,Brazil,Soil,Estudo de viabilidade tecnico-economica na regiao do Taim (Brazil),"Include:
Rio Grande do Sul: Taim, Soil location map -
Soils classification map, subgroups associations, USDA 7th approx. (mod. 1966)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/f34045b0-88fd-11da-a88f-000d939bc5d8/resources/brasile-2095-mapa_de_classificacao_pedologica-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/f34045b0-88fd-11da-a88f-000d939bc5d8,0.10476825809757889,-49.83802373430613
f3265510-88fd-11da-a88f-000d939bc5d8,1967,BR,Brazil,Soil,General soil map of Rio Grande do Sul (Brazil),General soil map of Rio Grande do Sul,"https://storage.googleapis.com/fao-maps-catalog-data/uuid/f3265510-88fd-11da-a88f-000d939bc5d8/resources/brasile-2075-general_soil_map_of_rio_grande-soils-1-5,000,000.jpg",https://data.apps.fao.org/catalog/iso/f3265510-88fd-11da-a88f-000d939bc5d8,0.18084570391061294,-49.94780250138289
dc5592b0-88fd-11da-a88f-000d939bc5d8,1971,BR,Brazil,Soil,Levantamento de reconhecimento dos solos do Estado do Espirito Santo (Brazil),Levantamento de reconhecimento dos solos do Estado do Espirito Santo,"https://storage.googleapis.com/fao-maps-catalog-data/uuid/dc5592b0-88fd-11da-a88f-000d939bc5d8/resources/brasile-2092-levantamento_dos_solos_do_estado_do_espirito_santo-soils-1-400,0000.jpg",https://data.apps.fao.org/catalog/iso/dc5592b0-88fd-11da-a88f-000d939bc5d8,0.2118640926178783,-49.97099706102415
